id,name,value
75,user_75,0.9632773742351984
76,user_76,0.7244221002295389
77,user_77,0.923592253208783
79,user_79,0.8199025127659557
80,user_80,0.1480278475229979
81,user_81,0.111991977904543
82,user_82,0.4092891553169249
84,user_84,0.875020481766093
85,user_85,0.9933417516868204
86,user_86,0.941532327348264
87,user_87,0.6224966528956305
88,user_88,0.317635631506626
89,user_89,0.042660489708302
90,user_90,0.0558390234333631
91,user_91,0.1383980103327026
92,user_92,0.6968602651546458
93,user_93,0.1506358641841506
94,user_94,0.0841927327207356
95,user_95,0.6528641690552169
96,user_96,0.3682958647751604
97,user_97,0.1105752978574747
99,user_99,0.1664480951644585
100,user_100,0.2255106050846987
101,user_101,0.7480120769315963
102,user_102,0.4565548122375097
103,user_103,0.7408723993417085
104,user_104,0.5096860912128637
105,user_105,0.6484912718682111
107,user_107,0.2529923982915134
108,user_108,0.9191896249432188
109,user_109,0.7359177951373415
110,user_110,0.3987329348015114
111,user_111,0.0077235096301641
112,user_112,0.3371442466792597
114,user_114,0.3128993986925596
115,user_115,0.8654105632150577
116,user_116,0.936195177649623
117,user_117,0.1061517825283511
119,user_119,0.6739297799436726
120,user_120,0.6000409281943067
121,user_121,0.1773637136295052
122,user_122,0.9579737445752512
123,user_123,0.1896602709036892
124,user_124,0.8845821291338414
125,user_125,0.486283759719069
128,user_128,0.6213780998235909
129,user_129,0.5152802836720776
130,user_130,0.6891995817574488
131,user_131,0.981826799808947
132,user_132,0.4177485708627771
133,user_133,0.585368190573499
134,user_134,0.1701884675718674
135,user_135,0.8725511311703587
136,user_136,0.4203871426429316
137,user_137,0.9161481191003644
138,user_138,0.5676825249443403
140,user_140,0.1630934279752461
141,user_141,0.797988448893883
143,user_143,0.8725705067309297
144,user_144,0.8994520357965068
145,user_145,0.8415558856967134
147,user_147,0.2436761006664746
148,user_148,0.6887051425439163
149,user_149,0.7797320613359993
150,user_150,0.5594104214283822
151,user_151,0.169766152333427
152,user_152,0.3656325879250957
153,user_153,0.4640126465201465
154,user_154,0.6756405626516552
155,user_155,0.8497832697218585
157,user_157,0.4495740568145989
158,user_158,0.497571616229592
159,user_159,0.5154501199876058
161,user_161,0.2611048563776273
165,user_165,0.0853165797575096
166,user_166,0.0688904404372042
167,user_167,0.328530480359853
168,user_168,0.0168536683987484
169,user_169,0.0845219051156671
170,user_170,0.7524202872387705
171,user_171,0.54721504596118
172,user_172,0.9843554676154718
173,user_173,0.9247909789432158
174,user_174,0.6863787934028407
176,user_176,0.425058033706324
177,user_177,0.7791018228008677
178,user_178,0.5719092030908617
179,user_179,0.8849677604277976
180,user_180,0.4467116564131491
181,user_181,0.9464275299103426
182,user_182,0.5211319278251476
183,user_183,0.0217620437033089
184,user_184,0.0839536234932299
185,user_185,0.2926586824139677
186,user_186,0.8034890392356001
187,user_187,0.5457073289001781
188,user_188,0.0663574365911865
189,user_189,0.6479905658777951
192,user_192,0.0924371427184118
193,user_193,0.7589390046100606
195,user_195,0.5339294803676213
196,user_196,0.7781409069441403
197,user_197,0.1338306595077524
199,user_199,0.125866080237315
200,user_200,0.356875440087173
201,user_201,0.8133149527163339
202,user_202,0.1598340369221802
203,user_203,0.5364895181177708
204,user_204,0.3002643331272691
205,user_205,0.0234857138213837
206,user_206,0.0143606690677497
209,user_209,0.6608395796622586
210,user_210,0.4818691341690336
211,user_211,0.755499972124246
212,user_212,0.5005047878877896
213,user_213,0.6348427092286226
214,user_214,0.6469700848451164
215,user_215,0.633726297264685
216,user_216,0.9167519722732606
217,user_217,0.7681500965942731
218,user_218,0.8952587590179736
219,user_219,0.2988844903532103
220,user_220,0.9945776189037968
221,user_221,0.887754584275666
222,user_222,0.1012557441920588
223,user_223,0.3186705778876274
224,user_224,0.4863876264279686
225,user_225,0.4759872779493667
226,user_226,0.873262803058871
227,user_227,0.959983944161749
228,user_228,0.8131916609477331
229,user_229,0.8587900572734741
230,user_230,0.1284096825057447
231,user_231,0.3660390591678809
232,user_232,0.7353904960693232
233,user_233,0.6895393825053764
234,user_234,0.6017697967716643
235,user_235,0.2536236089571908
237,user_237,0.5059089573422476
238,user_238,0.5727470365383899
239,user_239,0.0032804999066875
240,user_240,0.0610275645823156
241,user_241,0.137215854576798
242,user_242,0.5175376481654158
243,user_243,0.3337361146414784
244,user_244,0.1881386488966756
245,user_245,0.5381694296811645
246,user_246,0.9747826043357564
247,user_247,0.8659354607952928
248,user_248,0.3021229814248752
249,user_249,0.8200948822379773
250,user_250,0.7731063797074226
251,user_251,0.4468783033410313
252,user_252,0.1917458090615089
253,user_253,0.8432866768680709
254,user_254,0.9854055807547726
255,user_255,0.7489056552174139
256,user_256,0.1294600686886841
257,user_257,0.1597108790401326
258,user_258,0.7629759257824235
260,user_260,0.7731532355001699
261,user_261,0.5596106947585044
262,user_262,0.3778175197075141
263,user_263,0.0679882141610666
264,user_264,0.742900408228343
265,user_265,0.7148169981540287
266,user_266,0.1721280306851533
267,user_267,0.2747979139513177
268,user_268,0.6701067553960784
269,user_269,0.2947405456999792
270,user_270,0.951287863790048
271,user_271,0.8236165012097698
272,user_272,0.7630663736461476
273,user_273,0.9770175779170964
274,user_274,0.527399200158261
275,user_275,0.0177614921800618
276,user_276,0.4222653677081581
278,user_278,0.5499997706249411
279,user_279,0.5772102920973465
280,user_280,0.5495245574164807
281,user_281,0.8462828731464705
284,user_284,0.9578220612171324
285,user_285,0.4860690929750927
286,user_286,0.7244358935653334
287,user_287,0.5861524527981314
288,user_288,0.097916080955386
289,user_289,0.2954481935814611
290,user_290,0.0675956877128385
291,user_291,0.8559529735082525
292,user_292,0.4991380524709816
293,user_293,0.6834533008203757
294,user_294,0.7399468353380919
295,user_295,0.1320966045361263
296,user_296,0.4340276876950305
297,user_297,0.0483447351666938
298,user_298,0.382458215552597
299,user_299,0.5519039894016763
300,user_300,0.0270405165859928
301,user_301,0.1920347418001196
304,user_304,0.6040120125607567
305,user_305,0.4538310829632286
306,user_306,0.8744220782993892
307,user_307,0.3674578974771446
308,user_308,0.4047671155649327
309,user_309,0.8433569833747183
310,user_310,0.024823722890517
311,user_311,0.0065639098673059
312,user_312,0.501252773870692
313,user_313,0.4292085570776837
314,user_314,0.0816567158283405
315,user_315,0.229965397677358
316,user_316,0.5784605127094034
317,user_317,0.9297631214635328
318,user_318,0.8356383433807679
319,user_319,0.5635121628639373
320,user_320,0.2510838280954605
321,user_321,0.0439416697597699
322,user_322,0.6029329144045829
323,user_323,0.8764768935078346
324,user_324,0.1582295651788837
325,user_325,0.3924806352991171
326,user_326,0.4069551373978977
327,user_327,0.941809962984838
328,user_328,0.4058301504968845
329,user_329,0.9993091502204632
330,user_330,0.5468261833048391
331,user_331,0.7209391941660692
332,user_332,0.7407320060090224
333,user_333,0.2485950321367329
334,user_334,0.0772528576391713
335,user_335,0.3970884097795878
336,user_336,0.3775388776183912
337,user_337,0.9924086446724728
338,user_338,0.9496388158203884
340,user_340,0.6795392056499877
342,user_342,0.5587119530470266
343,user_343,0.4801073996278393
344,user_344,0.2305108813845744
345,user_345,0.5082773531173507
346,user_346,0.8845404562264988
347,user_347,0.9100708034559128
348,user_348,0.3235928185645605
349,user_349,0.6979251218886621
350,user_350,0.7160565609677904
351,user_351,0.2772409541823857
352,user_352,0.2339183669748092
353,user_353,0.7714862723606335
354,user_354,0.99052758482851
355,user_355,0.2915014518755333
356,user_356,0.914982402986145
357,user_357,0.0892007433438619
358,user_358,0.3485504893070329
360,user_360,0.4308862878258507
361,user_361,0.015514159328657
362,user_362,0.4235085330918452
363,user_363,0.609771624862022
364,user_364,0.3663427468907824
365,user_365,0.875585509045305
366,user_366,0.0814321925687279
367,user_367,0.7803207102671563
368,user_368,0.517641720824984
369,user_369,0.2822670226721542
370,user_370,0.3466034777535981
371,user_371,0.7223421375161483
372,user_372,0.615227890283414
373,user_373,0.9257761981303532
374,user_374,0.044240120651745
375,user_375,0.4940916968749553
376,user_376,0.4198157349555899
377,user_377,0.4895503395270768
378,user_378,0.4368537893489969
379,user_379,0.3027996180124757
380,user_380,0.8106037293135336
381,user_381,0.8307212348260161
382,user_382,0.1989004355691471
383,user_383,0.7281860759397077
384,user_384,0.8064873190280218
386,user_386,0.8457034184108435
387,user_387,0.6388572028879973
388,user_388,0.3630916167059176
389,user_389,0.1133339445494675
391,user_391,0.6555695820379759
392,user_392,0.804742883647842
393,user_393,0.8932749586028303
394,user_394,0.4301864288163358
395,user_395,0.9479912408297652
396,user_396,0.0238083593921731
397,user_397,0.9825388742086408
398,user_398,0.999820724303411
399,user_399,0.5561432234654486
400,user_400,0.1905913931362606
401,user_401,0.1316192576857093
402,user_402,0.4384272855804855
403,user_403,0.6968906949198226
404,user_404,0.8856821802243496
406,user_406,0.846386049142395
408,user_408,0.8821607999507091
409,user_409,0.5742156764880277
410,user_410,0.9623573766684264
411,user_411,0.1051690706176485
412,user_412,0.2919110053290077
414,user_414,0.0067874551569522
415,user_415,0.8555512365871347
416,user_416,0.4306994327574116
417,user_417,0.6568164666609373
419,user_419,0.0562516142106591
420,user_420,0.5989811546755138
421,user_421,0.8754740664664519
422,user_422,0.4449500616549556
423,user_423,0.3271040559087363
424,user_424,0.7471801468070102
425,user_425,0.2452401756146246
426,user_426,0.6684492289726837
427,user_427,0.9975359666503762
428,user_428,0.8788424573363746
429,user_429,0.9488796329743626
430,user_430,0.311438289191017
431,user_431,0.0841419149599531
432,user_432,0.5049785302885552
433,user_433,0.8798003977794516
434,user_434,0.1888253489997413
435,user_435,0.2807689363848916
436,user_436,0.1913386772192288
437,user_437,0.989675570641834
438,user_438,0.6438361985990327
439,user_439,0.1823130732877736
440,user_440,0.0518479426079701
441,user_441,0.0870070168654606
442,user_442,0.1012739103716251
443,user_443,0.2408709887827177
444,user_444,0.0243331243133658
445,user_445,0.0595817001109898
446,user_446,0.0018105582278271
447,user_447,0.4161836571486906
448,user_448,0.4795580728355394
449,user_449,0.4937459414933899
450,user_450,0.3279984594225955
451,user_451,0.9910182018081248
452,user_452,0.1636611679933152
453,user_453,0.1443407940502734
454,user_454,0.3164340929440458
455,user_455,0.2151482168556182
456,user_456,0.3350474433535687
457,user_457,0.3058117635370743
458,user_458,0.322693917494257
459,user_459,0.0254271626023466
460,user_460,0.9286997124727429
461,user_461,0.4036299164074809
462,user_462,0.2232206744506525
463,user_463,0.2367645402429961
464,user_464,0.7430512908430443
465,user_465,0.0876898628690383
466,user_466,0.3809251073122331
467,user_467,0.1230031014194729
468,user_468,0.089988743797936
469,user_469,0.8931899952075066
470,user_470,0.0998511661089334
471,user_471,0.9478296407804752
472,user_472,0.6387903360919225
473,user_473,0.3722034608793344
474,user_474,0.5195105480883295
475,user_475,0.1864897053108524
476,user_476,0.9520730403108612
477,user_477,0.8233965638675275
478,user_478,0.3310846416657785
479,user_479,0.5104753509815316
480,user_480,0.9539964415912804
481,user_481,0.9862367020828328
483,user_483,0.9528597303104948
484,user_484,0.3505402001523398
485,user_485,0.6541841533222826
486,user_486,0.4766003690170147
487,user_487,0.4632046487972199
488,user_488,0.4039758368139557
490,user_490,0.6884909727714398
491,user_491,0.0259373173381662
492,user_492,0.2040001424377802
494,user_494,0.7030696940534268
495,user_495,0.5557760561638714
496,user_496,0.9015707495005684
497,user_497,0.3177149698143843
498,user_498,0.9559755685022364
499,user_499,0.9527634579032864
500,user_500,0.3512923070756565
501,user_501,0.8272763397944969
502,user_502,0.994826592925431
503,user_503,0.2459518812218176
504,user_504,0.9430057297195232
506,user_506,0.2212357105324996
507,user_507,0.904037377011025
508,user_508,0.2810857983469417
509,user_509,0.2669429255416436
510,user_510,0.5654728486395728
511,user_511,0.8590245683021748
512,user_512,0.357377735120166
513,user_513,0.8472454298860815
514,user_514,0.965783556938689
515,user_515,0.3937810340099905
516,user_516,0.5992678271389633
517,user_517,0.9066876613753364
518,user_518,0.1657511514323935
519,user_519,0.6462610667839965
520,user_520,0.9171977848297268
521,user_521,0.5257848674754303
522,user_522,0.9087648612918654
523,user_523,0.6846906957860763
524,user_524,0.4614663154388104
525,user_525,0.9724976520825612
528,user_528,0.7239823084259953
529,user_529,0.5632967933529873
530,user_530,0.0608568598934891
531,user_531,0.5080875058083765
532,user_532,0.101541460580834
533,user_533,0.4900252040145918
534,user_534,0.9009140797305454
535,user_535,0.2674907117709029
536,user_536,0.2830096828592602
537,user_537,0.7322675438329168
538,user_538,0.6940921193510659
539,user_539,0.0884131264427334
540,user_540,0.0369051062289644
541,user_541,0.0099215292802685
543,user_543,0.5051178239903318
544,user_544,0.3224502868881288
545,user_545,0.3636328285523876
547,user_547,0.6012157271175416
548,user_548,0.4823464456656553
549,user_549,0.924465468959354
550,user_550,0.687155037099804
551,user_551,0.4588746241370308
552,user_552,0.5146393038823381
553,user_553,0.6482472710916278
554,user_554,0.5174627630374766
555,user_555,0.5890831147981175
556,user_556,0.8609642710759557
557,user_557,0.6960724721598922
559,user_559,0.5415741421347071
560,user_560,0.7935023042423698
561,user_561,0.4449477671797434
562,user_562,0.858432403193239
563,user_563,0.3285811439740247
564,user_564,0.076638499703724
565,user_565,0.3390228335692609
566,user_566,0.2508489957365036
567,user_567,0.2533105110209555
568,user_568,0.6010079529343868
569,user_569,0.0636233130109246
571,user_571,0.2990788755367659
572,user_572,0.1885933292286828
573,user_573,0.3124497071530424
574,user_574,0.6136662145750355
575,user_575,0.4459764240670009
576,user_576,0.641511786913011
577,user_577,0.5777961904634775
578,user_578,0.0287399282113751
579,user_579,0.7059148269335673
580,user_580,0.6678805448975537
581,user_581,0.6661830783371548
582,user_582,0.7599627705151977
583,user_583,0.2843999168644977
584,user_584,0.7421057379204256
585,user_585,0.5245025718299912
586,user_586,0.6503961327532858
587,user_587,0.5971951360119314
589,user_589,0.2932130363540098
590,user_590,0.7415978448546415
591,user_591,0.9314691924135968
592,user_592,0.6868163238815194
593,user_593,0.1746080560398557
594,user_594,0.922252295171852
595,user_595,0.305844511609273
596,user_596,0.4943386490806999
597,user_597,0.4053391803339763
598,user_598,0.5771037399792335
599,user_599,0.679008658856134
600,user_600,0.8950293100079646
601,user_601,0.6857867314007591
602,user_602,0.7567267759734386
603,user_603,0.0113230190043633
604,user_604,0.9766477381434968
605,user_605,0.5819090960800605
606,user_606,0.6386325980825116
607,user_607,0.3402324565210924
608,user_608,0.1792892428632371
609,user_609,0.0074825809564805
610,user_610,0.7444488575510537
611,user_611,0.2984869437838736
612,user_612,0.3204405890643664
613,user_613,0.0732904245245869
614,user_614,0.2740307930298481
616,user_616,0.6714939110358092
617,user_617,0.6083393045715003
618,user_618,0.961658506895094
619,user_619,0.4275313304312876
621,user_621,0.5201626863202052
622,user_622,0.4559983127443027
623,user_623,0.3080899413031834
624,user_624,0.758862885897074
625,user_625,0.1887411905426127
626,user_626,0.6509568234974094
627,user_627,0.1080481542205231
628,user_628,0.0895986893895072
629,user_629,0.2774109291866015
630,user_630,0.4052318051444297
631,user_631,0.7145441735487122
632,user_632,0.992260025801978
633,user_633,0.2446364490258733
634,user_634,0.3931367580416705
635,user_635,0.875021213913065
636,user_636,0.0782953842331641
637,user_637,0.029567692383419
638,user_638,0.2297940450270867
639,user_639,0.8558835173946964
640,user_640,0.6812893298018473
641,user_641,0.1447237471383741
642,user_642,0.5838515704598689
643,user_643,0.4721637633308211
644,user_644,0.9651483354535056
645,user_645,0.8257795209287513
647,user_647,0.6414129178320582
648,user_648,0.2407669584228655
649,user_649,0.0665371750742935
650,user_650,0.9578650652892954
651,user_651,0.6029421434859628
652,user_652,0.1941988398646853
653,user_653,0.8047985640748975
654,user_654,0.2943411973622095
655,user_655,0.9787264945886032
656,user_656,0.0700638948328848
657,user_657,0.2046472823999554
658,user_658,0.6832936829031184
659,user_659,0.2738121430977439
660,user_660,0.1888921755378257
661,user_661,0.6799287872999132
663,user_663,0.2901744676462734
665,user_665,0.6085955927326097
666,user_666,0.9438881812302348
667,user_667,0.5993775156711946
669,user_669,0.7672415420718129
670,user_670,0.2192477899403402
671,user_671,0.8487968755217108
673,user_673,0.7162120459108162
674,user_674,0.9408976891546424
675,user_675,0.2291992708192661
676,user_676,0.9366960553223224
677,user_677,0.8723117237136653
678,user_678,0.956808936738358
679,user_679,0.0195820157822986
680,user_680,0.9920975341707626
682,user_682,0.6561096938706176
683,user_683,0.1165207055488527
684,user_684,0.4238803752049976
685,user_685,0.7847515060582738
686,user_686,0.1715090215403872
687,user_687,0.9062699576061026
688,user_688,0.7225245019389227
689,user_689,0.3889727412512954
690,user_690,0.3146212023815909
691,user_691,0.8235806821298677
692,user_692,0.4432528627851507
693,user_693,0.1184388569414246
694,user_694,0.170377357426698
695,user_695,0.0603948624591565
696,user_696,0.7764929897936983
697,user_697,0.5864938638132665
698,user_698,0.1121576622523744
701,user_701,0.3727121566197551
702,user_702,0.4220147052381581
703,user_703,0.6574880769068918
704,user_704,0.1186628520373458
705,user_705,0.23396831105019
706,user_706,0.9956699683657128
707,user_707,0.3150327862865649
708,user_708,0.3813928800771258
709,user_709,0.4964644314152394
710,user_710,0.7300965299546008
711,user_711,0.7328176599205534
712,user_712,0.4141297834195826
713,user_713,0.7686074679071773
714,user_714,0.903259163717089
715,user_715,0.8165406573977896
716,user_716,0.9914288763688917
717,user_717,0.6541903640012043
718,user_718,0.8967760005675427
719,user_719,0.7996971922121112
720,user_720,0.9698017210623816
721,user_721,0.8395297289026851
722,user_722,0.3943687397916071
723,user_723,0.731418855387566
724,user_724,0.1026127276879147
725,user_725,0.9344024141907435
726,user_726,0.8739839108157521
728,user_728,0.8252290636698039
730,user_730,0.1654555895215242
731,user_731,0.6361931712211689
732,user_732,0.615386422418051
733,user_733,0.1029277830601602
734,user_734,0.7645229972344801
735,user_735,0.9936742616446452
736,user_736,0.4602084463984809
737,user_737,0.324656641619459
738,user_738,0.1176169366912878
739,user_739,0.2425399584439532
740,user_740,0.2491030479207977
741,user_741,0.3766683563846993
742,user_742,0.5607266581909268
743,user_743,0.8737837153454328
744,user_744,0.443582963692176
745,user_745,0.6346158822516555
746,user_746,0.8270064839334627
747,user_747,0.8248742356730147
748,user_748,0.948525489457008
749,user_749,0.735886499640946
750,user_750,0.2412574110607437
751,user_751,0.6255339888290332
752,user_752,0.0456231663477467
753,user_753,0.8394144471330484
754,user_754,0.6774085107385198
755,user_755,0.5913651515715325
756,user_756,0.5861325788700755
757,user_757,0.6783460014174028
758,user_758,0.531929172523015
759,user_759,0.2861586711620593
760,user_760,0.0671489332431614
761,user_761,0.8691587256145626
762,user_762,0.9772913199875956
763,user_763,0.2677174448474934
764,user_764,0.9427816020268064
765,user_765,0.094380089545915
766,user_766,0.4250481587929563
767,user_767,0.4049000254661239
768,user_768,0.3426595441132996
769,user_769,0.5302191037909905
771,user_771,0.723498943620157
772,user_772,0.2294015396686286
773,user_773,0.4933121705538662
774,user_774,0.7218566261987769
775,user_775,0.8999347208022632
776,user_776,0.3772009554566046
777,user_777,0.1254514870418803
778,user_778,0.7954636438220567
780,user_780,0.2750906205059935
781,user_781,0.9677297910182197
783,user_783,0.8933438394971003
784,user_784,0.3198207979170373
787,user_787,0.1971184589392765
788,user_788,0.8393206857162209
789,user_789,0.0847892273050037
790,user_790,0.964292792108061
791,user_791,0.2200473402885138
792,user_792,0.4547313622197252
793,user_793,0.364417587581389
794,user_794,0.9837724346409964
795,user_795,0.2975774849584301
796,user_796,0.6233976399613486
797,user_797,0.4550623149857135
798,user_798,0.480060662918618
799,user_799,0.6490341018815381
800,user_800,0.3871410660735569
801,user_801,0.5859943694749709
802,user_802,0.4142273016377058
803,user_803,0.0403252897616922
804,user_804,0.2308564431176767
805,user_805,0.7426452266531562
806,user_806,0.8072384137568739
808,user_808,0.3239452469416054
809,user_809,0.5745504104886142
810,user_810,0.5607776454239983
811,user_811,0.8203121694627021
812,user_812,0.0419155845518559
813,user_813,0.2076436586125284
814,user_814,0.4990477486376207
816,user_816,0.4731218683542181
817,user_817,0.5729678317681566
818,user_818,0.9897248753800922
819,user_819,0.8832672669562538
820,user_820,0.8870466022757113
821,user_821,0.8619626608770379
822,user_822,0.01334128519782
824,user_824,0.8205232340374532
825,user_825,0.5013729063154926
826,user_826,0.9128691570892852
827,user_827,0.6880579016808163
828,user_828,0.2612026495593464
829,user_829,0.5364550366056002
830,user_830,0.5708752766166596
831,user_831,0.8664278660608281
832,user_832,0.3694173678385811
833,user_833,0.2629619996613005
834,user_834,0.3809422427319946
835,user_835,0.2378745290580952
836,user_836,0.7520999453066368
837,user_837,0.3480441569301932
838,user_838,0.0383141115327241
839,user_839,0.6914022426645783
840,user_840,0.4656026996867343
841,user_841,0.3887041384327052
842,user_842,0.3954718776862812
843,user_843,0.1016526273387181
844,user_844,0.2581109709166423
845,user_845,0.2149721270377784
846,user_846,0.1966982491009321
848,user_848,0.7542643115036975
849,user_849,0.3887280668836876
850,user_850,0.0281609202723012
851,user_851,0.0089815601833336
853,user_853,0.1688184661598883
854,user_854,0.463948392212833
856,user_856,0.0874643968505665
857,user_857,0.5499694350275016
858,user_858,0.9232690861809094
859,user_859,0.3698994874827425
862,user_862,0.1570940560692096
863,user_863,0.3893053671387582
864,user_864,0.6827503480806025
865,user_865,0.4106054444280588
866,user_866,0.3884516240839187
867,user_867,0.5957620871373005
868,user_868,0.6182959407294844
869,user_869,0.6446825665052799
870,user_870,0.1815436442763744
871,user_871,0.8395307080325781
872,user_872,0.0037350392506219
873,user_873,0.1505685828398762
874,user_874,0.863561550997269
875,user_875,0.9261735592153176
876,user_876,0.6654753703869526
878,user_878,0.0174340260574689
879,user_879,0.7157491919508038
880,user_880,0.860890860368092
881,user_881,0.5295151013608278
882,user_882,0.5969437636531161
884,user_884,0.2861408373600417
885,user_885,0.4140935163045059
886,user_886,0.4199232842588594
887,user_887,0.2050276403852771
889,user_889,0.6123271491221806
890,user_890,0.1491260685988081
891,user_891,0.3020547529603837
892,user_892,0.2542538093832673
893,user_893,0.8776190583863844
894,user_894,0.0805162758671
895,user_895,0.9566625461738696
896,user_896,0.4319972109331803
897,user_897,0.0708003395824597
898,user_898,0.0051788796650688
899,user_899,0.6392907071858951
901,user_901,0.5401976334478763
902,user_902,0.1287921202675582
903,user_903,0.6490839773306938
904,user_904,0.1266789605028038
905,user_905,0.6787765259318904
906,user_906,0.6624136779735014
907,user_907,0.1793464097121496
908,user_908,0.1952643240857151
909,user_909,0.2417313210317131
910,user_910,0.1597627236456117
911,user_911,0.1470385840723491
912,user_912,0.5643237126971519
913,user_913,0.3738808906756707
914,user_914,0.1578546291675968
915,user_915,0.9913468627231066
916,user_916,0.2464202041864983
917,user_917,0.5398823042433809
918,user_918,0.7818175985337118
919,user_919,0.290192016201465
920,user_920,0.1467611073215835
921,user_921,0.5414150089263242
922,user_922,0.9342502343256102
924,user_924,0.3350404262441276
925,user_925,0.6329455563329929
926,user_926,0.4669452363330971
927,user_927,0.739200393768813
928,user_928,0.7545656222457867
929,user_929,0.1723525866406212
931,user_931,0.9353893385570295
932,user_932,0.9908773289739392
933,user_933,0.5508847882882715
934,user_934,0.0645014847099312
935,user_935,0.0964998101582347
936,user_936,0.6733654838574942
937,user_937,0.4026042415813531
938,user_938,0.5208995056310799
939,user_939,0.2800536086180193
940,user_940,0.0034140865016325
941,user_941,0.7826567516681046
942,user_942,0.8458837698734958
943,user_943,0.7532223560811523
944,user_944,0.0495572281054692
945,user_945,0.1191202997609114
946,user_946,0.1594572775503877
947,user_947,0.5417816462588441
948,user_948,0.5379657725372681
949,user_949,0.0660030338646538
950,user_950,0.5446524063824658
951,user_951,0.0565868238235093
952,user_952,0.9825641087212514
953,user_953,0.2192388491431104
954,user_954,0.5322179070997647
955,user_955,0.3616631825655856
956,user_956,0.341783206175841
958,user_958,0.0012542411888589
959,user_959,0.0029003104491556
960,user_960,0.6601376099547115
961,user_961,0.1052854361420803
962,user_962,0.0826258348153604
963,user_963,0.7252316471238283
964,user_964,0.4048843206030086
965,user_965,0.6843863277954005
966,user_966,0.0630231767135252
967,user_967,0.7570110974485769
968,user_968,0.4720673597689634
970,user_970,0.935323744859717
971,user_971,0.8561141130727966
972,user_972,0.6696351508673588
973,user_973,0.396184137584833
974,user_974,0.0171261443242179
975,user_975,0.2808671753377828
976,user_976,0.7515940053343633
977,user_977,0.3369974856676108
978,user_978,0.945208529263005
979,user_979,0.8196964275900668
980,user_980,0.1694809315783478
981,user_981,0.377843420793587
982,user_982,0.1115111402628854
983,user_983,0.426650728282422
984,user_984,0.089700648382087
985,user_985,0.3803710375446922
986,user_986,0.7111165896611333
987,user_987,0.8486167219941786
988,user_988,0.5764269957736758
989,user_989,0.7038053308870742
990,user_990,0.1730410981591944
991,user_991,0.4986050728469284
992,user_992,0.3870662635828207
993,user_993,0.3933338887710181
994,user_994,0.1596880378403641
995,user_995,0.0257689583777159
996,user_996,0.5929326797959975
997,user_997,0.249752837797636
998,user_998,0.3356226700647078
999,user_999,0.7604602607597227
1000,user_1000,0.3770566530301485
1001,user_1001,0.5821520962121647
1002,user_1002,0.7880948607095891
1003,user_1003,0.906066101461682
1004,user_1004,0.9527680001463844
1005,user_1005,0.6381399636023075
1006,user_1006,0.948692815185767
1007,user_1007,0.3134018123128144
1009,user_1009,0.3533023727903005
1010,user_1010,0.0684740456314237
1011,user_1011,0.604355191445373
1012,user_1012,0.618670319256067
1013,user_1013,0.4392209164833223
1015,user_1015,0.309137217808951
1018,user_1018,0.4684286906176754
1019,user_1019,0.667100083596073
1020,user_1020,0.357161214222129
1021,user_1021,0.7795130173003486
1023,user_1023,0.1689694659815297
1024,user_1024,0.5585542081516925
1025,user_1025,0.8923442667022963
1026,user_1026,0.1008094702904913
1027,user_1027,0.4550764986787478
